trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6440,False,"{'a': 0.1, 'e': 0.2142238058197792}",20,12,8.346674617634818,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
6441,False,"{'a': 0.1, 'e': 0.2182935665710988}",30,21,16.62281855545163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6442,False,"{'a': 0.1, 'e': 0.2386199444033646}",30,12,20.95040489925374,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
6443,False,"{'a': 0.1, 'e': 0.27019900988620676}",30,16,12.91162821073722,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
6444,False,"{'a': 0.1, 'e': 0.3052753643923648}",20,10,-2.426248503713591,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
6445,False,"{'a': 0.1, 'e': 0.3352419495103892}",20,6,0.17576740748005726,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
6446,False,"{'a': 0.1, 'e': 0.3527472465919834}",20,3,-36.138883785152316,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
6447,False,"{'a': 0.1, 'e': 0.35349397706641666}",20,14,6.19880039107414,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6448,False,"{'a': 0.1, 'e': 0.3372892146754741}",20,16,6.890987312337644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6449,False,"{'a': 0.1, 'e': 0.3080892979985888}",20,12,17.77665164931997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6450,False,"{'a': 0.1, 'e': 0.273029115757212}",25,16,18.230025715746738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6451,False,"{'a': 0.1, 'e': 0.2406739353019526}",35,21,-29.204247768824377,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
6452,False,"{'a': 0.1, 'e': 0.2189221063928664}",30,22,0.08192765968645377,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
6453,False,"{'a': 0.1, 'e': 0.21307218540870201}",25,10,20.516457217885453,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
6454,False,"{'a': 0.1, 'e': 0.22452749119598722}",25,13,18.982291567696226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6455,False,"{'a': 0.1, 'e': 0.2504548150931819}",25,18,16.07088654807236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6456,False,"{'a': 0.1, 'e': 0.2844802837992977}",20,10,4.456105164148093,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6457,False,"{'a': 0.1, 'e': 0.31825146627877426}",25,0,33.220519849336455,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
6458,False,"{'a': 0.1, 'e': 0.34348288440565133}",35,13,-63.35011572276809,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
6459,False,"{'a': 0.1, 'e': 0.35398398175629436}",25,0,12.142964693906228,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
6460,False,"{'a': 0.1, 'e': 0.34717318124096713}",25,14,19.88431387914239,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6461,False,"{'a': 0.1, 'e': 0.32470773078478}",30,14,9.903969941529514,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
6462,False,"{'a': 0.1, 'e': 0.29207567103746346}",25,15,18.935914146682116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6463,False,"{'a': 0.1, 'e': 0.2572503839196293}",25,0,26.082133235604754,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
6464,False,"{'a': 0.1, 'e': 0.2287375731371026}",20,10,18.11489274622733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6465,False,"{'a': 0.1, 'e': 0.21349305389572976}",20,10,20.80515943600965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6466,False,"{'a': 0.1, 'e': 0.21522108031671455}",35,16,-5.536893821594522,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
6467,False,"{'a': 0.1, 'e': 0.2334695079479088}",20,11,9.05294345356949,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
6468,False,"{'a': 0.1, 'e': 0.26374281467914273}",20,13,1.4938555937428737,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
6469,False,"{'a': 0.1, 'e': 0.2986047405377309}",20,1,-22.61408198611298,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
6470,False,"{'a': 0.1, 'e': 0.32950009711006917}",25,14,19.014862769991435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6471,False,"{'a': 0.1, 'e': 0.3488494216558287}",25,0,4.942873156435169,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
6472,False,"{'a': 0.1, 'e': 0.35190362036511896}",20,14,9.849634931765337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6473,False,"{'a': 0.1, 'e': 0.33790478225239534}",20,10,8.743196883751665,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6474,False,"{'a': 0.1, 'e': 0.31026942846820244}",20,15,2.5719795797467246,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
6475,False,"{'a': 0.1, 'e': 0.2757498976881366}",30,16,17.639152609080078,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
6476,False,"{'a': 0.1, 'e': 0.24277971144574592}",20,10,-22.31915297144656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
6477,False,"{'a': 0.1, 'e': 0.21940838098020057}",20,2,-6.217220065812441,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
6478,False,"{'a': 0.1, 'e': 0.2113313782201043}",25,9,30.378482358585934,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6479,False,"{'a': 0.1, 'e': 0.22049741368369985}",25,14,-23.89915796858966,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
6480,False,"{'a': 0.1, 'e': 0.24463358514783512}",25,7,17.238953585461697,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
6481,False,"{'a': 0.1, 'e': 0.2778041036888503}",20,3,6.3098697637602985,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
6482,False,"{'a': 0.1, 'e': 0.31186525296917983}",30,17,23.60285359837185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6483,False,"{'a': 0.1, 'e': 0.3384599478394226}",20,13,0.07587783655342761,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
6484,False,"{'a': 0.1, 'e': 0.35106338512078444}",20,2,-47.3205920438849,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
6485,False,"{'a': 0.1, 'e': 0.34657905134242223}",25,9,22.565248274243622,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
6486,False,"{'a': 0.1, 'e': 0.3260946942826831}",25,0,-57.40864130860357,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
6487,False,"{'a': 0.1, 'e': 0.29461369968137935}",20,3,8.121993055510654,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
6488,False,"{'a': 0.1, 'e': 0.25982820574222865}",20,14,10.636977408026588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6489,False,"{'a': 0.1, 'e': 0.23023480060507084}",30,24,11.971340025773095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6490,False,"{'a': 0.1, 'e': 0.21305439031067147}",20,16,4.11694704200756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6491,False,"{'a': 0.1, 'e': 0.2124654945265551}",20,14,10.329925747337096,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6492,False,"{'a': 0.1, 'e': 0.22858322084467245}",20,0,-47.944394257122056,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
6493,False,"{'a': 0.1, 'e': 0.25743340538357257}",20,7,6.143375809563326,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
6494,False,"{'a': 0.1, 'e': 0.29192768223710003}",20,2,-46.8101519088946,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
6495,False,"{'a': 0.1, 'e': 0.3236002474972111}",25,0,19.643442126221277,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
6496,False,"{'a': 0.1, 'e': 0.34468078287429077}",20,11,8.19450731306484,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
6497,False,"{'a': 0.1, 'e': 0.3499959660556728}",25,14,-0.416688581639721,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
6498,False,"{'a': 0.1, 'e': 0.3382342405615246}",30,15,28.842228241682996,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6499,False,"{'a': 0.1, 'e': 0.31226463579186114}",30,11,8.738216367878954,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
6500,False,"{'a': 0.1, 'e': 0.27843214082576634}",20,3,-23.25002423110078,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
6501,False,"{'a': 0.1, 'e': 0.245002684677198}",20,0,21.62972053081475,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
6502,False,"{'a': 0.1, 'e': 0.22013882437528604}",25,12,-0.6525703570348587,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
6503,False,"{'a': 0.1, 'e': 0.20990189137297327}",20,0,15.415357859046763,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
6504,False,"{'a': 0.1, 'e': 0.21676958748707056}",20,0,-13.87354455163678,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
6505,False,"{'a': 0.1, 'e': 0.2390315776393264}",30,13,17.861996052951444,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
6506,False,"{'a': 0.1, 'e': 0.27121051570472465}",25,8,-26.162414983223936,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
6507,False,"{'a': 0.1, 'e': 0.3054048643694805}",25,0,-157.8496883549479,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
6508,False,"{'a': 0.1, 'e': 0.33322430540615233}",20,2,7.750272032974835,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
6509,False,"{'a': 0.1, 'e': 0.3478436791697481}",20,0,11.600770810663546,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
6510,False,"{'a': 0.1, 'e': 0.345672651484494}",20,13,-4.042031664445945,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
6511,False,"{'a': 0.1, 'e': 0.32723265071582947}",30,4,-24.732557071117867,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
6512,False,"{'a': 0.1, 'e': 0.29702688487919476}",20,16,10.472082632570096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6513,False,"{'a': 0.1, 'e': 0.2624358309130283}",20,8,13.059665461773939,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
6514,False,"{'a': 0.1, 'e': 0.2319091007838193}",20,0,-32.59123836474413,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
6515,False,"{'a': 0.1, 'e': 0.21289665672967134}",25,13,22.900437777677162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6516,False,"{'a': 0.1, 'e': 0.2100258924368531}",25,0,-9.343358650806021,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
6517,False,"{'a': 0.1, 'e': 0.22397062695316378}",30,7,-19.804613342541437,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
6518,False,"{'a': 0.1, 'e': 0.25128844578181814}",20,3,14.322936887295548,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
6519,False,"{'a': 0.1, 'e': 0.2852656468145618}",25,0,7.675420535514692,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
6520,False,"{'a': 0.1, 'e': 0.31756239913415096}",20,15,7.67323236309727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6521,False,"{'a': 0.1, 'e': 0.3402549771247492}",25,11,13.970764581588393,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6522,False,"{'a': 0.1, 'e': 0.3477749734160193}",25,15,21.156383257577435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6523,False,"{'a': 0.1, 'e': 0.33827089747097916}",20,9,-0.2623041116818534,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
6524,False,"{'a': 0.1, 'e': 0.3140592194349435}",35,24,7.385522724027649,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
6525,False,"{'a': 0.1, 'e': 0.2810549826803587}",20,10,20.557768446620376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6526,False,"{'a': 0.1, 'e': 0.24732193810522055}",20,3,-8.632874353282968,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
6527,False,"{'a': 0.1, 'e': 0.2210975835145472}",20,10,20.047060709837403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6528,False,"{'a': 0.1, 'e': 0.20877681213788804}",25,15,19.823068086441193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6529,False,"{'a': 0.1, 'e': 0.2133477270851023}",30,16,21.423946835276432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6530,False,"{'a': 0.1, 'e': 0.2336622198631325}",20,3,15.252874998754045,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
6531,False,"{'a': 0.1, 'e': 0.2647193693896184}",20,14,10.992506243651809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6532,False,"{'a': 0.1, 'e': 0.2988917119279051}",30,19,1.760107797311468,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
6533,False,"{'a': 0.1, 'e': 0.32779369044448387}",20,9,9.872010063259493,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
6534,False,"{'a': 0.1, 'e': 0.34433458183025506}",35,3,-39.183191476179225,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 2}",1
6535,False,"{'a': 0.1, 'e': 0.34445331043008925}",20,15,2.9635839376987683,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
6536,False,"{'a': 0.1, 'e': 0.3281107093020633}",25,11,-9.317545877108262,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
6537,False,"{'a': 0.1, 'e': 0.2992967864738521}",25,18,15.105608056174688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6538,False,"{'a': 0.1, 'e': 0.2650517859580437}",20,14,2.1769953314433725,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
6539,False,"{'a': 0.1, 'e': 0.2337412228301604}",20,0,-4.098645984342243,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
6540,False,"{'a': 0.1, 'e': 0.21300753430761998}",20,12,13.5747452021065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6541,False,"{'a': 0.1, 'e': 0.20789989792749278}",25,8,12.547907114107632,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
6542,False,"{'a': 0.1, 'e': 0.2196398691451962}",25,13,24.76245208266586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6543,False,"{'a': 0.1, 'e': 0.24532459979851026}",20,13,14.46870726293366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6544,False,"{'a': 0.1, 'e': 0.27863973731549846}",20,11,12.076042634493268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6545,False,"{'a': 0.1, 'e': 0.311406928156425}",25,17,-1.6293006620472505,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
6546,False,"{'a': 0.1, 'e': 0.33558666814927657}",30,3,-68.46186861625253,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 2}",1
6547,False,"{'a': 0.1, 'e': 0.34524600866921223}",20,14,2.105243869213811,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
6548,False,"{'a': 0.1, 'e': 0.33800951343978036}",25,9,-32.42036329003562,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
6549,False,"{'a': 0.1, 'e': 0.31563862166247825}",20,3,4.5203509154857935,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
6550,False,"{'a': 0.1, 'e': 0.2835981143035953}",35,8,-12.350286055046379,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
6551,False,"{'a': 0.1, 'e': 0.24971638396743195}",20,14,2.0176714881396736,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
6552,False,"{'a': 0.1, 'e': 0.22226795220790202}",25,0,29.551298462010884,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
6553,False,"{'a': 0.1, 'e': 0.2079479014726824}",20,15,5.668110932375805,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
6554,False,"{'a': 0.1, 'e': 0.2102340722034203}",35,20,13.168911937535071,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
6555,False,"{'a': 0.1, 'e': 0.22853767682950224}",25,16,17.296312884947266,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6556,False,"{'a': 0.1, 'e': 0.25834977321778535}",30,12,-5.443818579888997,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
6557,False,"{'a': 0.1, 'e': 0.2923471683112139}",20,13,15.14686526992431,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6558,False,"{'a': 0.1, 'e': 0.3221865089484123}",20,10,5.339404939737329,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
6559,False,"{'a': 0.1, 'e': 0.34054703019536486}",30,7,-64.5097449116794,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 0}",1
6560,False,"{'a': 0.1, 'e': 0.3429218240541669}",30,21,-15.429391154241873,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
6561,False,"{'a': 0.1, 'e': 0.328719335230584}",20,14,9.280068693856052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6562,False,"{'a': 0.1, 'e': 0.3014058774192005}",20,12,8.491052081848848,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
6563,False,"{'a': 0.1, 'e': 0.2676548444516284}",20,6,10.050074056129478,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
6564,False,"{'a': 0.1, 'e': 0.23571143676188652}",25,18,13.87142026297184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6565,False,"{'a': 0.1, 'e': 0.2133736164577667}",25,12,6.146962068357673,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
6566,False,"{'a': 0.1, 'e': 0.20608370497223785}",25,11,17.793677745006345,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
6567,False,"{'a': 0.1, 'e': 0.21559766825054064}",25,0,-41.33852986798906,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
6568,False,"{'a': 0.1, 'e': 0.23955746511535161}",35,15,-32.40346350262199,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
6569,False,"{'a': 0.1, 'e': 0.27207060705278463}",20,0,25.06209854419382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6570,False,"{'a': 0.1, 'e': 0.3051544872176077}",20,9,5.734047361408547,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
6571,False,"{'a': 0.1, 'e': 0.330691454449871}",20,3,-41.9336183967358,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
6572,False,"{'a': 0.1, 'e': 0.3424158020088316}",20,0,-25.787428286719166,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
6573,False,"{'a': 0.1, 'e': 0.3374463081704957}",25,5,-5.460845544703874,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
6574,False,"{'a': 0.1, 'e': 0.31698948216930906}",30,18,3.352821790462124,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
6575,False,"{'a': 0.1, 'e': 0.2860418695088359}",20,12,11.546560917718372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6576,False,"{'a': 0.1, 'e': 0.2521648655960057}",25,10,-39.60418803297198,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
6577,False,"{'a': 0.1, 'e': 0.22363246089700503}",25,0,-27.414489131345622,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
6578,False,"{'a': 0.1, 'e': 0.20740564961775249}",25,0,-20.486246478902256,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
6579,False,"{'a': 0.1, 'e': 0.20742939565956645}",20,12,0.6962090191882264,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
6580,False,"{'a': 0.1, 'e': 0.22366880946048384}",20,4,14.251616092981944,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
6581,False,"{'a': 0.1, 'e': 0.25212001339360063}",30,8,-62.547870984784964,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
6582,False,"{'a': 0.1, 'e': 0.2857924666894894}",25,17,13.713356438272235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6583,False,"{'a': 0.1, 'e': 0.3164217439884912}",25,20,8.905829700217406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6584,False,"{'a': 0.1, 'e': 0.3364931134642732}",20,10,19.279760145351922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6585,False,"{'a': 0.1, 'e': 0.34108043319734876}",30,16,20.342019447099812,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6586,False,"{'a': 0.1, 'e': 0.3290503778274963}",20,0,6.562912249386026,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
6587,False,"{'a': 0.1, 'e': 0.3033376153439794}",30,4,-45.98526037173172,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 1}",1
6588,False,"{'a': 0.1, 'e': 0.27022412445038135}",30,14,-31.34684565470098,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
6589,False,"{'a': 0.1, 'e': 0.23779963291143}",20,4,17.184862801859488,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
6590,False,"{'a': 0.1, 'e': 0.21398048599141897}",25,11,26.710457775936362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6591,False,"{'a': 0.1, 'e': 0.2045721136010319}",20,12,12.22463773398002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6592,False,"{'a': 0.1, 'e': 0.211849309061452}",30,1,-14.808017765497596,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 1}",1
6593,False,"{'a': 0.1, 'e': 0.23400151266431146}",25,8,6.463742840914852,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
6594,False,"{'a': 0.1, 'e': 0.26557836741323654}",25,11,18.83927474238818,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
6595,False,"{'a': 0.1, 'e': 0.29882590417962307}",30,22,2.5908085200079056,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
6596,False,"{'a': 0.1, 'e': 0.3255857836535763}",20,2,-18.506804912811624,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
6597,False,"{'a': 0.1, 'e': 0.339292398583738}",30,16,-81.4582966814901,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
6598,False,"{'a': 0.1, 'e': 0.3365789601895938}",30,8,-51.259326153334484,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
6599,False,"{'a': 0.1, 'e': 0.3180996863370647}",20,0,1.3725702031869615,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
6600,False,"{'a': 0.1, 'e': 0.28836730997625276}",25,15,-25.272364625651317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
6601,False,"{'a': 0.1, 'e': 0.2546462585323597}",30,24,8.716504406761105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6602,False,"{'a': 0.1, 'e': 0.22517296903321482}",25,18,6.0076167476331435,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
6603,False,"{'a': 0.1, 'e': 0.20713933713962882}",30,15,23.240918555423352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6604,False,"{'a': 0.1, 'e': 0.2049330181509867}",20,6,28.117037528760353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6605,False,"{'a': 0.1, 'e': 0.21906513952487314}",30,8,-12.579790677850061,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
6606,False,"{'a': 0.1, 'e': 0.24604747753486536}",25,0,-6.441261339158334,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
6607,False,"{'a': 0.1, 'e': 0.2792486018581416}",20,6,-10.188113187702468,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
6608,False,"{'a': 0.1, 'e': 0.31051885847447114}",20,6,20.46734254400907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6609,False,"{'a': 0.1, 'e': 0.3321860011353043}",20,6,-6.964182619405415,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
6610,False,"{'a': 0.1, 'e': 0.33893279484648053}",25,13,25.006239013720542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6611,False,"{'a': 0.1, 'e': 0.32909709175580987}",30,18,-15.358985429252428,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
6612,False,"{'a': 0.1, 'e': 0.30507650856205304}",25,12,-0.5665237416783016,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
6613,False,"{'a': 0.1, 'e': 0.2727391831433086}",25,3,18.179513863972304,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
6614,False,"{'a': 0.1, 'e': 0.23998542204572673}",20,4,-13.378840882181954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
6615,False,"{'a': 0.1, 'e': 0.21481279620940144}",25,7,-14.090994528296187,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
6616,False,"{'a': 0.1, 'e': 0.20335857213145386}",35,18,26.974958881876546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6617,False,"{'a': 0.1, 'e': 0.2083986333890047}",20,3,-7.4745236675824325,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
6618,False,"{'a': 0.1, 'e': 0.2286700322296811}",20,0,-50.536558155935566,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
6619,False,"{'a': 0.1, 'e': 0.2591824993357744}",25,15,-39.94159719501209,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
6620,False,"{'a': 0.1, 'e': 0.2924420811402947}",20,0,23.610275327853575,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
6621,False,"{'a': 0.1, 'e': 0.3202868637992081}",25,0,-95.61032146687522,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
